molecule_chembl_id,canonical_smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,activity_comment,assay_type,document_chembl_id,target_chembl_id
CHEMBL395815,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)Cc2ccccc2[N+](=O)[O-])=CC1=O)Cc1ccccc1[N+](=O)[O-],Inhibition,=,34.6,%,,,B,CHEMBL1148814,CHEMBL220
CHEMBL243057,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)Cc2ccccc2Cl)=CC1=O)Cc1ccccc1Cl,Inhibition,,,%,,Not Determined,B,CHEMBL1148814,CHEMBL220
CHEMBL243274,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)Cc2ccccc2C)=CC1=O)Cc1ccccc1C,Inhibition,,,%,,Not Determined,B,CHEMBL1148814,CHEMBL220
CHEMBL394865,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)Cc2cccc(OC)c2)=CC1=O)Cc1cccc(OC)c1,Inhibition,,,%,,Not Determined,B,CHEMBL1148814,CHEMBL220
CHEMBL242661,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)Cc2ccc(OC)cc2)=CC1=O)Cc1ccc(OC)cc1,Inhibition,,,%,,Not Determined,B,CHEMBL1148814,CHEMBL220
CHEMBL218443,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)Cc2ccccc2)=CC1=O)Cc1ccccc1,Inhibition,,,%,,Not Determined,B,CHEMBL1148814,CHEMBL220
CHEMBL242836,COc1ccccc1CN(CCCCCCNC1=CC(=O)C(NCCCCCCN(Cc2ccccc2OC)C(C)C)=CC1=O)C(C)C,Inhibition,,,%,,Not Determined,B,CHEMBL1148814,CHEMBL220
CHEMBL242191,COc1ccccc1CN(C)CCCCCCNC1=CC(=O)C(NCCCCCCN(C)Cc2ccccc2OC)=CC1=O,Inhibition,,,%,,Not Determined,B,CHEMBL1148814,CHEMBL220
CHEMBL243044,COc1ccccc1CNCCCCCCNC1=CC(=O)C(NCCCCCCNCc2ccccc2OC)=CC1=O,Inhibition,=,90.0,%,,,B,CHEMBL1148814,CHEMBL220
CHEMBL242190,CCN(Cc1ccccc1OC)C(=O)CCCCCNC1=CC(=O)C(NCCCCCC(=O)N(CC)Cc2ccccc2OC)=CC1=O,Inhibition,<,5.0,%,,,B,CHEMBL1148814,CHEMBL220
CHEMBL394348,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)CCc2ccccc2OC)=CC1=O)CCc1ccccc1OC,Inhibition,,,%,,Not Determined,B,CHEMBL1148814,CHEMBL220
CHEMBL243273,CCN(CCCCCCCNC1=CC(=O)C(NCCCCCCCN(CC)Cc2ccccc2OC)=CC1=O)Cc1ccccc1OC,Inhibition,,,%,,Not Determined,B,CHEMBL1148814,CHEMBL220
CHEMBL230702,CCN(CCCCCNC1=CC(=O)C(NCCCCCN(CC)Cc2ccccc2OC)=CC1=O)Cc1ccccc1OC,Inhibition,,,%,,Not Determined,B,CHEMBL1148814,CHEMBL220
CHEMBL243272,CCN(CCCCNC1=CC(=O)C(NCCCCN(CC)Cc2ccccc2OC)=CC1=O)Cc1ccccc1OC,Inhibition,,,%,,Not Determined,B,CHEMBL1148814,CHEMBL220
CHEMBL243271,CCN(CCCNC1=CC(=O)C(NCCCN(CC)Cc2ccccc2OC)=CC1=O)Cc1ccccc1OC,Inhibition,=,91.1,%,,,B,CHEMBL1148814,CHEMBL220
CHEMBL243270,CCN(CCNC1=CC(=O)C(NCCN(CC)Cc2ccccc2OC)=CC1=O)Cc1ccccc1OC,Inhibition,,,%,,Not Determined,B,CHEMBL1148814,CHEMBL220
CHEMBL230434,CCN(CCCCCCNc1ccc(NCCCCCCN(CC)Cc2ccccc2OC)cc1)Cc1ccccc1OC,Inhibition,=,72.4,%,,,B,CHEMBL1148814,CHEMBL220
CHEMBL396050,CCN(CCCCCCNC1=C(c2ccccc2)C(=O)C(NCCCCCCN(CC)Cc2ccccc2OC)=C(c2ccccc2)C1=O)Cc1ccccc1OC,Inhibition,=,45.6,%,,,B,CHEMBL1148814,CHEMBL220
CHEMBL243269,CCN(CCCCCCNC1=C(C)C(=O)C(NCCCCCCN(CC)Cc2ccccc2OC)=C(C)C1=O)Cc1ccccc1OC,Inhibition,,,%,,Not Determined,B,CHEMBL1148814,CHEMBL220
CHEMBL243062,CCN(CCCCCCNC1=C(Br)C(=O)C(NCCCCCCN(CC)Cc2ccccc2OC)=C(Br)C1=O)Cc1ccccc1OC,Inhibition,=,84.2,%,,,B,CHEMBL1148814,CHEMBL220
CHEMBL243056,CCN(CCCCCCNC1=C(Cl)C(=O)C(NCCCCCCN(CC)Cc2ccccc2OC)=C(Cl)C1=O)Cc1ccccc1OC,Inhibition,,,%,,Not Determined,B,CHEMBL1148814,CHEMBL220
CHEMBL659,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,Inhibition,=,17.9,%,,,B,CHEMBL1148814,CHEMBL220
CHEMBL636,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,Inhibition,<,5.0,%,,,B,CHEMBL1148814,CHEMBL220
CHEMBL429694,Nc1c(/N=N/c2ccc(-c3ccc(/N=N/c4cc(S(=O)(=O)[O-])c5ccccc5c4N)cc3)cc2)cc(S(=O)(=O)[O-])c2ccccc12.[Na+].[Na+],Inhibition,,,%,,Not Determined,B,CHEMBL1148814,CHEMBL220
CHEMBL314437,CCC1(c2cccc(O)c2)CCCCN(C)C1,Inhibition,,,%,,Not Determined,B,CHEMBL1142412,CHEMBL220
CHEMBL314437,CCC1(c2cccc(O)c2)CCCCN(C)C1,Inhibition,=,0.0,%,,,B,CHEMBL1142412,CHEMBL220
CHEMBL345124,CC[N+](C)(CC)CCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21.[I-].[I-],Inhibition,=,85.6,%,,,B,CHEMBL1142412,CHEMBL220
CHEMBL345124,CC[N+](C)(CC)CCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21.[I-].[I-],Inhibition,=,98.6,%,,,B,CHEMBL1142412,CHEMBL220
CHEMBL259523,CC[C@@]1(c2cccc(O)c2)CCCCN(CCCCCCCCCCN2CCCC[C@@](CC)(c3cccc(O)c3)C2)C1,Inhibition,=,95.8,%,,,B,CHEMBL1142412,CHEMBL220
CHEMBL406645,CC[C@@]1(c2cccc(O)c2)CCCCN(CCCCCCCCCN2CCCC[C@@](CC)(c3cccc(O)c3)C2)C1,Inhibition,=,90.8,%,,,B,CHEMBL1142412,CHEMBL220
CHEMBL410915,CC[C@@]1(c2cccc(O)c2)CCCCN(CCCCCCCCN2CCCC[C@@](CC)(c3cccc(O)c3)C2)C1,Inhibition,=,0.0,%,,,B,CHEMBL1142412,CHEMBL220
CHEMBL259523,CC[C@@]1(c2cccc(O)c2)CCCCN(CCCCCCCCCCN2CCCC[C@@](CC)(c3cccc(O)c3)C2)C1,Inhibition,=,98.4,%,,,B,CHEMBL1142412,CHEMBL220
CHEMBL406645,CC[C@@]1(c2cccc(O)c2)CCCCN(CCCCCCCCCN2CCCC[C@@](CC)(c3cccc(O)c3)C2)C1,Inhibition,=,99.2,%,,,B,CHEMBL1142412,CHEMBL220
CHEMBL410915,CC[C@@]1(c2cccc(O)c2)CCCCN(CCCCCCCCN2CCCC[C@@](CC)(c3cccc(O)c3)C2)C1,Inhibition,=,15.2,%,,,B,CHEMBL1142412,CHEMBL220
CHEMBL466340,COc1ccc(O)c2c(=O)c3c(O)cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c(OC)c3oc12,Inhibition,=,17.6,%,,,B,CHEMBL1149880,CHEMBL220
CHEMBL659,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,Inhibition,=,96.82,%,,,B,CHEMBL1149880,CHEMBL220
CHEMBL185776,COc1cc(O)c2c(=O)c3c(O)ccc(O)c3oc2c1,Inhibition,=,21.9,%,,,B,CHEMBL1149880,CHEMBL220
CHEMBL466542,O=c1c2c(O)c(-c3cc(O)c4oc5cc(O)cc(O)c5c(=O)c4c3O)c(O)cc2oc2c(O)ccc(O)c12,Inhibition,=,20.9,%,,,B,CHEMBL1149880,CHEMBL220
CHEMBL512072,O=c1c2c(O)cc(O)cc2oc2c(O)ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c12,Inhibition,=,4.4,%,,,B,CHEMBL1149880,CHEMBL220
CHEMBL468396,COc1cc(O)c2c(=O)c3c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)ccc(O)c3oc2c1,Inhibition,=,9.8,%,,,B,CHEMBL1149880,CHEMBL220
CHEMBL468395,COc1c(O)ccc2c(=O)c3c(OC4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc(O)c(OC)c3oc12,Inhibition,=,1.5,%,,,B,CHEMBL1149880,CHEMBL220
CHEMBL468010,COc1cc(O)c2c(=O)c3cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)ccc3oc2c1OC,Inhibition,=,28.2,%,,,B,CHEMBL1149880,CHEMBL220
CHEMBL466536,COc1cc(O)c2c(=O)c3c(O)c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)ccc3oc2c1OC,Inhibition,=,43.7,%,,,B,CHEMBL1149880,CHEMBL220
CHEMBL447295,COc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2c(=O)c3c(O)c(-c4cc(O)c5oc6cc(O)cc(O)c6c(=O)c5c4O)c(O)cc3oc12,Inhibition,=,12.3,%,,,B,CHEMBL1149880,CHEMBL220
CHEMBL184574,O=c1c2c(O)cc(O)cc2oc2c(O)ccc(O)c12,Inhibition,=,17.5,%,,,B,CHEMBL1149880,CHEMBL220
CHEMBL498315,C=C1CC[C@@H](OC)C(O)=C1C(=O)C1(C)NC(=O)CC[C@H](N)C(=O)O1,Inhibition,=,7.0,%,,,B,CHEMBL1156660,CHEMBL220
CHEMBL526843,CO[C@@H]1CC[C@](C)(O)C(C(=O)C2(C)NC(=O)CC[C@H](N)C(=O)O2)=C1O,Inhibition,=,20.0,%,,,B,CHEMBL1156660,CHEMBL220
CHEMBL526648,CC(=O)c1ccc(N2CCN(C(=O)c3cc(S(C)(=O)=O)ccc3N3CCOCC3)CC2)c(F)c1,Inhibition,<,20.0,%,,,B,CHEMBL1141693,CHEMBL220
CHEMBL395280,C/C=C1\[C@H]2C=C(C)C[C@]1(N)c1ccc(=O)[nH]c1C2,Inhibition,=,50.0,%,,,B,CHEMBL1150116,CHEMBL220
CHEMBL510841,C[C@H]1CC(=O)N2CCCC3=C(C1)C(=O)O[C@H]3CCC2,Inhibition,=,27.0,%,,,B,CHEMBL1150116,CHEMBL220
CHEMBL3216422,COc1cc2c(cc1OC)C(=O)C(CC1CCN(CCNc3c4c(nc5cc(Cl)ccc35)CCCC4)CC1)C2.Cl.Cl.Cl,Inhibition,=,79.4,%,,,B,CHEMBL1150773,CHEMBL220
CHEMBL1678,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2.Cl,Inhibition,=,26.0,%,,,B,CHEMBL1150773,CHEMBL220
CHEMBL486698,Cl.Nc1c2c(nc3cc(Cl)ccc13)CCCC2,Inhibition,=,12.4,%,,,B,CHEMBL1150773,CHEMBL220
CHEMBL1677,Cl.Nc1c2c(nc3ccccc13)CCCC2,Inhibition,=,12.6,%,,,B,CHEMBL1150773,CHEMBL220
CHEMBL3216655,COc1cc2c(cc1OC)C(=O)C(CC1CCN(CCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)CC1)C2.Cl.Cl.Cl,Inhibition,=,57.0,%,,,B,CHEMBL1150773,CHEMBL220
CHEMBL3216422,COc1cc2c(cc1OC)C(=O)C(CC1CCN(CCNc3c4c(nc5cc(Cl)ccc35)CCCC4)CC1)C2.Cl.Cl.Cl,Inhibition,=,37.6,%,,,B,CHEMBL1150773,CHEMBL220
CHEMBL1678,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2.Cl,Inhibition,=,22.0,%,,,B,CHEMBL1150773,CHEMBL220
CHEMBL486699,COc1cc2c(cc1OC)CC(CC1CCN(Cc3ccccc3)CC1)C2.Cl,Inhibition,=,17.5,%,,,B,CHEMBL1150773,CHEMBL220
CHEMBL486698,Cl.Nc1c2c(nc3cc(Cl)ccc13)CCCC2,Inhibition,=,8.5,%,,,B,CHEMBL1150773,CHEMBL220
CHEMBL1677,Cl.Nc1c2c(nc3ccccc13)CCCC2,Inhibition,=,7.0,%,,,B,CHEMBL1150773,CHEMBL220
CHEMBL3217103,COc1cc2c(cc1OC)CC(CC1CCN(CCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)CC1)C2.Cl.Cl.Cl,Inhibition,=,63.5,%,,,B,CHEMBL1150773,CHEMBL220
CHEMBL3216210,COc1cc2c(cc1OC)CC(CC1CCN(CCNc3c4c(nc5cc(Cl)ccc35)CCCC4)CC1)C2.Cl.Cl.Cl,Inhibition,=,61.6,%,,,B,CHEMBL1150773,CHEMBL220
CHEMBL3216209,COc1cc2c(cc1OC)CC(CC1CCN(CCCNc3c4c(nc5ccccc35)CCCC4)CC1)C2.Cl.Cl,Inhibition,=,65.9,%,,,B,CHEMBL1150773,CHEMBL220
CHEMBL3216208,COc1cc2c(cc1OC)CC(CC1CCN(CCNc3c4c(nc5ccccc35)CCCC4)CC1)C2.Cl.Cl,Inhibition,=,60.0,%,,,B,CHEMBL1150773,CHEMBL220
CHEMBL3216655,COc1cc2c(cc1OC)C(=O)C(CC1CCN(CCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)CC1)C2.Cl.Cl.Cl,Inhibition,=,46.1,%,,,B,CHEMBL1150773,CHEMBL220
CHEMBL450553,CCN(CCCCCCN1C(=O)c2ccc3c4c(ccc(c24)C1=O)C(=O)N(CCCCCCN(CC)Cc1ccccc1OC)C3=O)Cc1ccccc1OC,Inhibition,>,90.0,%,,,B,CHEMBL1152287,CHEMBL220
CHEMBL507903,CCN(CCCCCCn1c(=O)c2cc3c(=O)n(CCCCCCN(CC)Cc4ccccc4OC)c(=O)c3cc2c1=O)Cc1ccccc1OC,Inhibition,=,51.1,%,,,B,CHEMBL1152287,CHEMBL220
CHEMBL507304,CCN(CCCCCCN1C(=O)c2ccc(-c3ccc4c(c3)C(=O)N(CCCCCCN(CC)Cc3ccccc3OC)C4=O)cc2C1=O)Cc1ccccc1OC,Inhibition,=,70.2,%,,,B,CHEMBL1152287,CHEMBL220
CHEMBL449941,CCN(CCCCCCN1CCN(CCCCCCN(CC)Cc2ccccc2OC)C1=O)Cc1ccccc1OC,Inhibition,=,53.8,%,,,B,CHEMBL1152287,CHEMBL220
CHEMBL452339,CCN(CCCCCCn1c(=O)c(=O)n(CCCCCCN(CC)Cc2ccccc2OC)c2ccccc21)Cc1ccccc1OC,Inhibition,=,70.8,%,,,B,CHEMBL1152287,CHEMBL220
CHEMBL449467,CCN(CCCCCCN1CC(=O)N(CCCCCCN(CC)Cc2ccccc2OC)CC1=O)Cc1ccccc1OC,Inhibition,=,61.4,%,,,B,CHEMBL1152287,CHEMBL220
CHEMBL450990,CCN(CCCCCCN1CCN(CCCCCCN(CC)Cc2ccccc2OC)C(=O)C1=O)Cc1ccccc1OC,Inhibition,=,47.5,%,,,B,CHEMBL1152287,CHEMBL220
CHEMBL507885,CCN(CCCCCC(=O)N1Cc2ccc3c4c(ccc(c24)C1)CN(C(=O)CCCCCN(CC)Cc1ccccc1OC)C3)Cc1ccccc1OC,Inhibition,=,42.1,%,,,B,CHEMBL1152287,CHEMBL220
CHEMBL499722,CCN(CCCCCC(=O)N[C@H]1CC[C@H](NC(=O)CCCCCN(CC)Cc2ccccc2OC)CC1)Cc1ccccc1OC,Inhibition,=,25.6,%,,,B,CHEMBL1152287,CHEMBL220
CHEMBL502877,CCN(CCCCCC(=O)N1CCN(C(=O)CCCCCN(CC)Cc2ccccc2OC)CC1)Cc1ccccc1OC,Inhibition,=,38.9,%,,,B,CHEMBL1152287,CHEMBL220
CHEMBL254016,CCN(CCCCCC(=O)N1CCC(C2CCN(C(=O)CCCCCN(CC)Cc3ccccc3OC)CC2)CC1)Cc1ccccc1OC,Inhibition,=,41.2,%,,,B,CHEMBL1152287,CHEMBL220
CHEMBL173309,CCN(CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(CC)Cc1ccccc1OC)Cc1ccccc1OC,Inhibition,<,5.0,%,,,B,CHEMBL1152287,CHEMBL220
CHEMBL11805,COc1ccccc1CN(C)CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(C)Cc1ccccc1OC,Inhibition,<,5.0,%,,,B,CHEMBL1152287,CHEMBL220
CHEMBL488590,CCN(CCCCCCN1C(=O)c2cccc3cccc(c23)C1=O)Cc1ccccc1OC,Inhibition,=,19.5,%,,,B,CHEMBL1152287,CHEMBL220
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,Inhibition,=,22.0,%,,,B,CHEMBL1152287,CHEMBL220
CHEMBL659,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,Inhibition,=,17.9,%,,,B,CHEMBL1152287,CHEMBL220
CHEMBL345124,CC[N+](C)(CC)CCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21.[I-].[I-],Inhibition,=,82.0,%,,,B,CHEMBL1152287,CHEMBL220
CHEMBL500162,N#C/C(=C\c1cc(O)c(O)c([N+](=O)[O-])c1)C(=O)Nc1ccccc1Cl,Inhibition,=,0.95,%,,,B,CHEMBL1153950,CHEMBL220
CHEMBL469803,N#C/C(=C\c1cc(O)c(O)c([N+](=O)[O-])c1)C(=O)Nc1cccc(Cl)c1,Inhibition,=,4.37,%,,,B,CHEMBL1153950,CHEMBL220
CHEMBL470621,COc1ccc(NC(=O)/C(C#N)=C/c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,Inhibition,=,4.64,%,,,B,CHEMBL1153950,CHEMBL220
CHEMBL502504,Cc1cccc(NC(=O)/C(C#N)=C/c2cc(O)c(O)c([N+](=O)[O-])c2)c1,Inhibition,=,2.73,%,,,B,CHEMBL1153950,CHEMBL220
CHEMBL511462,N#C/C(=C\c1cc(O)c(O)c([N+](=O)[O-])c1)C(=O)N(c1ccccc1)c1ccccc1,Inhibition,=,7.38,%,,,B,CHEMBL1153950,CHEMBL220
CHEMBL498811,COc1c(O)ccc(/C=C(\C#N)C(=O)Nc2cccc(Cl)c2)c1[N+](=O)[O-],Inhibition,=,2.19,%,,,B,CHEMBL1153950,CHEMBL220
CHEMBL499080,COc1cc(/C=C(\C#N)C(=O)Nc2cccc(Cl)c2)cc([N+](=O)[O-])c1O,Inhibition,=,1.64,%,,,B,CHEMBL1153950,CHEMBL220
CHEMBL525388,N#C/C(=C\c1cc(O)c(O)c([N+](=O)[O-])c1)C(=O)N1CCCCC1,Inhibition,=,0.27,%,,,B,CHEMBL1153950,CHEMBL220
CHEMBL499081,N#C/C(=C\c1cc(O)c(O)c([N+](=O)[O-])c1)C(=O)N1CCOCC1,Inhibition,=,3.0,%,,,B,CHEMBL1153950,CHEMBL220
CHEMBL499082,N#C/C(=C\c1cc(O)c(O)c([N+](=O)[O-])c1)C(N)=O,Inhibition,=,1.09,%,,,B,CHEMBL1153950,CHEMBL220
CHEMBL374184,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccc(OC)cc1)CCCC3,Inhibition,=,30.7,%,,,B,CHEMBL1138487,CHEMBL220
CHEMBL484440,COc1ccc(-c2c(C)c(C)cc3ccc(O)cc23)cc1,Inhibition,=,67.6,%,,,B,CHEMBL1150650,CHEMBL220
CHEMBL484440,COc1ccc(-c2c(C)c(C)cc3ccc(O)cc23)cc1,Inhibition,=,5.1,%,,,B,CHEMBL1150650,CHEMBL220
CHEMBL450915,COc1ccc(CCC(=O)c2c(OC)cc(O)c([C@@H](c3ccc(O)cc3)[C@@H](C)[C@H](C)Cc3ccc(O)cc3)c2O)cc1,Inhibition,=,10.6,%,,,B,CHEMBL1150650,CHEMBL220
CHEMBL450915,COc1ccc(CCC(=O)c2c(OC)cc(O)c([C@@H](c3ccc(O)cc3)[C@@H](C)[C@H](C)Cc3ccc(O)cc3)c2O)cc1,Inhibition,=,77.4,%,,,B,CHEMBL1150650,CHEMBL220
CHEMBL659,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,Inhibition,=,99.7,%,,,B,CHEMBL1150650,CHEMBL220
CHEMBL659,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,Inhibition,=,97.66,%,,,B,CHEMBL1158060,CHEMBL220
CHEMBL478666,Clc1ccc2c(NCCCNCCCOc3cccc4[nH]c5ccccc5c34)c3c(nc2c1)CCCC3,Inhibition,=,57.7,%,,,B,CHEMBL1155822,CHEMBL220
CHEMBL191758,NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,Inhibition,=,25.2,%,,,B,CHEMBL1155822,CHEMBL220
CHEMBL474268,Clc1ccc2c(NCCCNCCCCCCOc3cccc4[nH]c5ccccc5c34)c3c(nc2c1)CCCC3,Inhibition,=,61.7,%,,,B,CHEMBL1155822,CHEMBL220
CHEMBL473866,Clc1ccc2c(NCCCNCCCCCOc3cccc4[nH]c5ccccc5c34)c3c(nc2c1)CCCC3,Inhibition,=,63.2,%,,,B,CHEMBL1155822,CHEMBL220
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,Inhibition,=,7.0,%,,,B,CHEMBL1155822,CHEMBL220
CHEMBL478667,Clc1ccc2c(NCCCNCCCCOc3cccc4[nH]c5ccccc5c34)c3c(nc2c1)CCCC3,Inhibition,=,61.0,%,,,B,CHEMBL1155822,CHEMBL220
CHEMBL481690,c1ccc2[nH]c(Oc3ccc(OCCCN4CCCCC4)cc3)nc2c1,Inhibition,<,10.0,%,,,B,CHEMBL1155111,CHEMBL220
CHEMBL3216429,Cl.Cl.Cl.Cl.O=C(NCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1ccc2nc(-c3ccc(Cl)cc3)c3c(c2c1)OCCC3,Inhibition,=,27.2,%,,,B,CHEMBL1152433,CHEMBL220
CHEMBL3215572,Cl.Cl.Cl.Cl.O=C(NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1ccc2nc(-c3ccc(Cl)cc3)c3c(c2c1)OCCC3,Inhibition,=,22.9,%,,,B,CHEMBL1152433,CHEMBL220
CHEMBL3215768,Cl.Cl.Cl.Cl.O=C(NCCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1ccc2nc(-c3ccc(Cl)cc3)c3c(c2c1)OCCC3,Inhibition,=,28.6,%,,,B,CHEMBL1152433,CHEMBL220
CHEMBL3215769,Cl.Cl.Cl.Cl.O=C(NCCCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1ccc2nc(-c3ccc(Cl)cc3)c3c(c2c1)OCCC3,Inhibition,,,%,,Not Determined,B,CHEMBL1152433,CHEMBL220
CHEMBL3215770,Cl.Cl.Cl.Cl.O=C(NCCCCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1ccc2nc(-c3ccc(Cl)cc3)c3c(c2c1)OCCC3,Inhibition,=,27.9,%,,,B,CHEMBL1152433,CHEMBL220
CHEMBL3216018,Cl.Cl.Cl.O=C(CCc1ccc2nc(-c3ccccc3)c3c(c2c1)OCCC3)NCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,Inhibition,=,34.4,%,,,B,CHEMBL1152433,CHEMBL220
CHEMBL2448076,Cl.Cl.O=C(CCc1ccc2nc(-c3ccccc3)c3c(c2c1)OCCC3)NCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,Inhibition,=,37.9,%,,,B,CHEMBL1152433,CHEMBL220
CHEMBL3215573,Cl.Cl.Cl.O=C(CCc1ccc2nc(-c3ccccc3)c3c(c2c1)OCCC3)NCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,Inhibition,=,38.9,%,,,B,CHEMBL1152433,CHEMBL220
CHEMBL3216221,Cl.Cl.Cl.O=C(CCc1ccc2nc(-c3ccccc3)c3c(c2c1)OCCC3)NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,Inhibition,=,45.9,%,,,B,CHEMBL1152433,CHEMBL220
CHEMBL3215574,Cl.Cl.Cl.O=C(CCc1ccc2nc(-c3ccccc3)c3c(c2c1)OCCC3)NCCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,Inhibition,=,45.7,%,,,B,CHEMBL1152433,CHEMBL220
CHEMBL554901,COC(=O)CCc1ccc2nc(-c3ccccc3)c3c(c2c1)OCCC3.Cl,Inhibition,=,10.5,%,,,B,CHEMBL1152433,CHEMBL220
CHEMBL345124,CC[N+](C)(CC)CCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21.[I-].[I-],Inhibition,=,82.0,%,,,B,CHEMBL1152433,CHEMBL220
CHEMBL570764,O=C(NCc1ccccc1)O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)c1ccccc1O,Inhibition,=,52.0,%,,,B,CHEMBL1156822,CHEMBL220
CHEMBL23838,CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,Inhibition,=,100.0,%,,,B,CHEMBL1157721,CHEMBL220
CHEMBL23838,CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,Inhibition,=,100.0,%,,,B,CHEMBL1157721,CHEMBL220
CHEMBL590154,NC(=O)c1cc[n+](-c2ccc(-[n+]3ccc(/C=N/O)cc3)s2)cc1.[Cl-].[Cl-],Inhibition,=,0.0,%,,,B,CHEMBL1157721,CHEMBL220
CHEMBL590154,NC(=O)c1cc[n+](-c2ccc(-[n+]3ccc(/C=N/O)cc3)s2)cc1.[Cl-].[Cl-],Inhibition,=,15.0,%,,,B,CHEMBL1157721,CHEMBL220
CHEMBL590154,NC(=O)c1cc[n+](-c2ccc(-[n+]3ccc(/C=N/O)cc3)s2)cc1.[Cl-].[Cl-],Inhibition,=,82.0,%,,,B,CHEMBL1157721,CHEMBL220
CHEMBL589662,O/N=C/c1cc[n+](-c2ccc(-[n+]3ccc(/C=N/O)cc3)o2)cc1.[Br-].[Br-],Inhibition,=,0.0,%,,,B,CHEMBL1157721,CHEMBL220
CHEMBL589662,O/N=C/c1cc[n+](-c2ccc(-[n+]3ccc(/C=N/O)cc3)o2)cc1.[Br-].[Br-],Inhibition,=,16.0,%,,,B,CHEMBL1157721,CHEMBL220
CHEMBL589662,O/N=C/c1cc[n+](-c2ccc(-[n+]3ccc(/C=N/O)cc3)o2)cc1.[Br-].[Br-],Inhibition,=,78.0,%,,,B,CHEMBL1157721,CHEMBL220
CHEMBL600464,O/N=C/c1cc[n+](-c2ccc(-[n+]3ccc(/C=N/O)cc3)s2)cc1.[Cl-].[Cl-],Inhibition,=,0.0,%,,,B,CHEMBL1157721,CHEMBL220
CHEMBL600464,O/N=C/c1cc[n+](-c2ccc(-[n+]3ccc(/C=N/O)cc3)s2)cc1.[Cl-].[Cl-],Inhibition,=,31.0,%,,,B,CHEMBL1157721,CHEMBL220
CHEMBL600464,O/N=C/c1cc[n+](-c2ccc(-[n+]3ccc(/C=N/O)cc3)s2)cc1.[Cl-].[Cl-],Inhibition,=,85.0,%,,,B,CHEMBL1157721,CHEMBL220
